Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00      14/14          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [133]
[134]    0.0    0.00    0.00      14         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [134]
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [192]
-----------------------------------------------
                0.00    0.00      14/14          std::deque<int, std::allocator<int> >::size() const [130]
[135]    0.0    0.00    0.00      14         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [135]
                0.00    0.00      14/91          std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [93]
-----------------------------------------------
                0.00    0.00       4/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> > const&) [196]
                0.00    0.00       8/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [175]
[136]    0.0    0.00    0.00      12         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [136]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [198]
                0.00    0.00       8/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[137]    0.0    0.00    0.00      10         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [137]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [173]
[138]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [138]
-----------------------------------------------
                0.00    0.00       8/8           bool std::operator==<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [163]
[139]    0.0    0.00    0.00       8         std::move_iterator<std::vector<int, std::allocator<int> >*>::base() const [139]
-----------------------------------------------
                0.00    0.00       8/8           std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [141]
[140]    0.0    0.00    0.00       8         std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [140]
                0.00    0.00       8/8           std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&) [142]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [160]
[141]    0.0    0.00    0.00       8         std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [141]
                0.00    0.00       8/8           std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [140]
-----------------------------------------------
                0.00    0.00       8/8           std::move_iterator<std::vector<int, std::allocator<int> >*>::move_iterator(std::vector<int, std::allocator<int> >*) [140]
[142]    0.0    0.00    0.00       8         std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&) [142]
-----------------------------------------------
                                 993             fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
                0.00    0.00       7/7           printSCCs(Graph const&) [219]
[143]    0.0    0.00    0.00       7+993     fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
                0.00    0.00 1001000/2002001     Graph::getNumVertices() const [9]
                0.00    0.00 1000000/3000000     std::vector<int, std::allocator<int> >::operator[](unsigned long) const [8]
                0.00    0.00    5986/13972       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [20]
                0.00    0.00    4986/11972       std::_Bit_reference::operator bool() const [21]
                0.00    0.00    1000/2000        std::_Bit_reference::operator=(bool) [78]
                0.00    0.00    1000/2000        Graph::getAdjMatrix(int) const [76]
                0.00    0.00    1000/2000        std::deque<int, std::allocator<int> >::push_back(int const&) [80]
                                 993             fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::pop_back() [91]
[144]    0.0    0.00    0.00       7         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [144]
                0.00    0.00       7/33          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [104]
                0.00    0.00       7/77          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [94]
                0.00    0.00       7/1019        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [83]
                0.00    0.00       7/1000        void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [89]
-----------------------------------------------
                0.00    0.00       2/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [169]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [148]
[145]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [145]
-----------------------------------------------
                0.00    0.00       6/6           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [205]
[146]    0.0    0.00    0.00       6         int** std::__niter_base<int**>(int**) [146]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [194]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [195]
[147]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [147]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [154]
[148]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [148]
                0.00    0.00       4/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [145]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [150]
[149]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [149]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [175]
[150]    0.0    0.00    0.00       4         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [150]
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [156]
                0.00    0.00       4/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [149]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
[151]    0.0    0.00    0.00       4         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [151]
                0.00    0.00    2002/2002        void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [74]
                0.00    0.00    2002/4004        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [33]
-----------------------------------------------
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [185]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[152]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [152]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [188]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [186]
[153]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [153]
                0.00    0.00       4/13978       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [11]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [156]
[154]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [154]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [148]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*) [158]
[155]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*) [155]
                0.00    0.00       4/4           bool std::operator!=<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [164]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [150]
[156]    0.0    0.00    0.00       4         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [156]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [154]
                0.00    0.00       4/20          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [115]
-----------------------------------------------
                0.00    0.00       4/4           int** std::copy<int**, int**>(int**, int**, int**) [214]
[157]    0.0    0.00    0.00       4         int** std::__miter_base<int**>(int**) [157]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [159]
[158]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*) [158]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*) [155]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [160]
[159]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [159]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*) [158]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[160]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >* std::__uninitialized_move_if_noexcept_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [160]
                0.00    0.00       8/8           std::move_iterator<std::vector<int, std::allocator<int> >*> std::__make_move_if_noexcept_iterator<std::vector<int, std::allocator<int> >, std::move_iterator<std::vector<int, std::allocator<int> >*> >(std::vector<int, std::allocator<int> >*) [141]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [159]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [162]
[161]    0.0    0.00    0.00       4         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
                0.00    0.00       4/4           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [151]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [198]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[162]    0.0    0.00    0.00       4         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [162]
                0.00    0.00       4/4           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator!=<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [164]
[163]    0.0    0.00    0.00       4         bool std::operator==<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [163]
                0.00    0.00       8/8           std::move_iterator<std::vector<int, std::allocator<int> >*>::base() const [139]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*) [155]
[164]    0.0    0.00    0.00       4         bool std::operator!=<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [164]
                0.00    0.00       4/4           bool std::operator==<std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*> const&, std::move_iterator<std::vector<int, std::allocator<int> >*> const&) [163]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [174]
[165]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [165]
-----------------------------------------------
                0.00    0.00       1/2           main [6]
                0.00    0.00       1/2           Graph::transposeGraph() const [226]
[166]    0.0    0.00    0.00       2         Graph::Graph(int) [166]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [197]
                0.00    0.00       2/21          std::allocator<int>::allocator() [110]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [202]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> > const&) [196]
                0.00    0.00       2/4029        std::allocator<int>::~allocator() [26]
                0.00    0.00       2/2004        std::vector<int, std::allocator<int> >::~vector() [52]
-----------------------------------------------
                0.00    0.00       1/2           printSCCs(Graph const&) [219]
                0.00    0.00       1/2           main [6]
[167]    0.0    0.00    0.00       2         Graph::~Graph() [167]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [198]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [188]
[168]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [168]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [189]
[169]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [169]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [145]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [176]
[170]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [170]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [177]
[171]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [171]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [178]
[172]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [172]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[173]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [173]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [138]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [242]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [235]
[174]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [174]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [165]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
[175]    0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [175]
                0.00    0.00       8/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [136]
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [150]
                0.00    0.00       2/23          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [105]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [181]
[176]    0.0    0.00    0.00       2         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [176]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [170]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [182]
[177]    0.0    0.00    0.00       2         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [177]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [171]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [234]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [237]
[178]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [178]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [172]
-----------------------------------------------
                0.00    0.00       2/2           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [207]
[179]    0.0    0.00    0.00       2         int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [179]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [193]
